Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
27.10.2023 13:00,Vitesse,Zwolle,1,1,2.34,0.19,63,37,30,5,12,2,11,1,7,2,13,6,18,2,0,2,21,16,1,11,12,7,0,0,0,1,513,307,436,218,13,21,118,85,68,25,,,,,,,0
22.10.2023 09:45,G.A. Eagles,Sparta Rotterdam,0,0,0.62,0.51,44,56,16,15,6,6,7,2,3,7,9,4,3,6,0,1,22,20,6,6,4,10,0,0,0,0,398,509,307,420,6,14,95,116,61,38,,,,,,,0
22.10.2023 07:30,Excelsior,Zwolle,2,4,2.08,1.05,54,46,18,11,6,6,8,3,4,2,13,8,2,4,0,4,21,17,2,4,8,10,0,0,0,2,499,424,400,330,6,14,117,111,50,42,,,,,,,-2
22.10.2023 07:30,Heracles,Twente,2,2,1.47,1.98,44,56,16,17,3,5,6,5,7,7,10,21,6,6,2,0,16,32,3,1,14,21,0,0,2,5,345,415,261,327,14,10,88,111,45,54,,,,,,,0
22.10.2023 05:15,Utrecht,Ajax,4,3,2.24,1.48,41,59,14,11,8,6,1,4,5,1,13,7,6,5,0,2,17,24,3,4,9,11,0,0,1,2,338,495,249,403,18,16,90,104,44,38,,,,,,,1
21.10.2023 14:00,AZ Alkmaar,Heerenveen,3,0,1.5,0.31,59,41,11,9,3,3,4,4,4,2,10,4,6,3,1,0,20,17,3,0,3,10,0,0,1,1,603,412,530,362,18,23,85,85,68,25,,,,,,,3
21.10.2023 14:00,Feyenoord,Vitesse,4,0,2.62,0.1,56,44,23,4,8,1,9,2,6,1,8,8,9,2,3,0,18,18,1,4,9,6,0,0,0,1,503,389,434,303,21,20,126,83,64,11,,,,,,,4
21.10.2023 13:00,Nijmegen,Almere City,1,1,1.25,0.95,55,45,12,14,4,2,4,6,4,6,17,13,6,5,1,0,23,18,1,3,11,19,1,0,2,2,454,368,319,240,17,15,146,115,58,51,,,,,,,0
21.10.2023 11:45,PSV,Sittard,3,1,1.25,0.03,73,27,18,2,6,1,5,1,7,0,5,7,10,1,1,1,22,13,0,3,8,5,0,0,0,1,686,255,589,153,9,17,175,82,90,29,,,,,,,2
21.10.2023 11:45,Waalwijk,FC Volendam,2,1,0.54,0.97,47,53,10,11,4,3,4,8,2,0,7,12,3,4,2,0,19,18,2,2,6,10,0,0,3,2,365,409,276,331,23,11,84,101,33,59,,,,,,,1
08.10.2023 09:45,Sparta Rotterdam,PSV,0,4,0.3,4.5,31,69,8,30,3,11,2,12,3,7,14,10,1,8,2,0,11,22,7,3,12,14,0,0,3,1,262,560,185,484,14,10,75,131,22,89,,,,,,,-4
08.10.2023 07:30,Ajax,AZ Alkmaar,1,2,0.16,1.77,53,47,6,12,1,4,2,4,3,4,12,8,6,4,0,0,22,22,2,0,7,12,0,0,2,1,551,484,458,405,21,18,126,105,53,46,,,,,,,-1
08.10.2023 07:30,Sittard,Twente,0,3,0.35,1.72,41,59,3,15,1,6,2,7,0,2,16,10,3,7,1,1,27,32,3,1,13,16,1,0,2,2,354,497,273,396,16,9,89,115,32,59,,,,,,,-3
08.10.2023 05:15,Zwolle,Feyenoord,0,2,0.71,2.13,41,59,4,13,1,5,1,4,2,4,13,11,3,4,0,7,24,23,3,1,11,6,0,0,1,0,379,526,281,427,28,22,76,130,19,65,,,,,,,-2
07.10.2023 14:00,Vitesse,Excelsior,0,0,1.29,0.89,41,59,21,11,7,5,9,2,5,4,5,8,11,5,0,2,22,18,5,7,9,10,0,0,2,0,341,483,246,387,17,24,91,117,36,42,,,,,,,0
