Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
08.10.2023 09:00,Antwerp,Eupen,4,1,6.41,0.69,64,36,27,5,12,2,15,3,,,,,8,2,3,1,13,7,1,8,8,10,0,0,0,2,677,379,,,,,137,45,70,22,,,,,,,3
08.10.2023 06:30,St. Lieja,Club Brujas,2,1,0.55,1.07,34,66,7,16,5,7,2,9,,,,,1,5,1,0,12,20,6,3,13,14,0,0,4,1,304,555,,,,,78,111,30,80,,,,,,,1
07.10.2023 13:45,Anderlecht,KV Mechelen,3,1,2.48,0.68,51,49,20,13,9,3,11,10,,,,,8,1,0,1,10,12,2,6,14,10,0,0,2,3,566,543,,,,,111,101,48,36,,,,,,,2
07.10.2023 11:15,Westerlo,Kortrijk,1,0,0.81,0.8,45,55,13,13,4,3,9,10,,,,,1,10,5,4,14,11,3,3,15,10,0,0,2,4,417,494,,,,,74,137,41,55,,,,,,,1
07.10.2023 09:00,Círculo Brujas,Leuven,3,2,1.89,1.58,51,49,18,13,7,5,11,8,,,,,6,6,2,1,21,28,3,4,9,9,0,0,2,3,370,364,,,,,136,67,69,32,,,,,,,1
06.10.2023 13:45,Charleroi,RWDM,2,1,2.03,1.22,59,41,22,6,7,3,15,3,,,,,14,2,3,1,21,12,2,5,9,7,0,1,1,3,465,349,,,,,111,76,77,16,,,,,,,1
01.10.2023 12:15,RWDM,Gent,1,1,0.42,2.2,48,52,9,19,3,9,6,10,,,,,4,4,1,0,13,20,8,2,9,10,0,0,3,1,479,538,,,,,132,122,50,51,,,,,,,0
01.10.2023 11:30,Club Brujas,St. Truiden,1,1,1.88,0.61,49,51,20,12,7,3,13,9,,,,,11,4,2,5,16,16,2,6,12,8,0,0,3,1,449,479,,,,,111,82,67,42,,,,,,,0
01.10.2023 09:00,Genk,Westerlo,3,3,,,36,64,17,10,6,7,11,3,,,,,4,7,2,0,20,20,4,3,7,12,1,0,2,2,313,559,,,,,98,116,64,73,,,,,,,0
01.10.2023 06:30,Royale Union SG,Charleroi,3,1,2.41,0.3,40,60,17,4,7,3,10,1,,,,,8,7,1,3,8,22,2,4,13,13,0,0,1,2,338,519,,,,,79,113,52,33,,,,,,,2
30.09.2023 13:45,KV Mechelen,Antwerp,0,0,,,36,64,14,22,3,4,11,18,,,,,5,13,3,2,9,15,4,3,3,5,0,0,0,1,391,701,,,,,66,156,31,89,,,,,,,0
