Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
29.10.2023 11:05,Stade Rennais,Estrasburgo,1,1,1.06,0.9,61,39,20,11,3,3,9,5,8,3,18,18,7,5,4,2,19,17,2,2,14,16,0,0,2,2,493,305,418,239,15,19,91,85,54,48,,,,,,,0
29.10.2023 09:00,Lille,Mónaco,2,0,0.63,0.7,41,59,7,16,5,6,0,8,2,2,18,17,2,8,0,5,15,22,6,3,17,13,0,0,1,2,333,459,251,378,16,14,68,122,26,67,,,,,,,2
29.10.2023 09:00,Metz,Le Havre,0,0,0.54,0.59,41,59,9,13,3,1,4,6,2,6,18,18,5,6,3,2,24,17,1,3,13,15,0,0,2,2,331,487,252,406,12,17,96,112,41,49,,,,,,,0
29.10.2023 09:00,Montpellier,Toulouse,3,0,2.88,1.03,39,61,19,17,6,5,10,6,3,6,15,15,3,4,2,1,19,18,5,3,13,15,0,0,2,3,354,562,258,461,14,15,99,134,32,61,,,,,,,3
29.10.2023 07:00,Brest,PSG,2,3,1.46,1.86,44,56,21,17,5,10,8,3,8,4,12,13,9,5,0,2,18,13,7,3,14,10,0,0,3,4,382,517,308,452,15,30,120,91,51,32,,,,,,,-1
28.10.2023 14:00,Lens,Nantes,4,0,1.81,1.02,54,46,11,11,7,1,3,7,1,3,10,11,4,1,3,0,20,12,1,3,12,17,0,0,1,2,530,454,446,382,16,14,87,90,42,39,,,,,,,4
28.10.2023 10:00,Reims,Lorient,1,0,0.66,0.42,57,43,12,9,5,1,4,4,3,4,7,16,4,4,2,0,19,16,1,4,16,7,0,0,1,3,554,436,475,347,19,12,141,85,70,36,,,,,,,1
27.10.2023 14:00,Clermont,Niza,0,1,,,45,55,8,12,3,5,4,4,1,3,14,17,2,2,2,2,24,18,4,3,14,12,0,0,0,2,446,552,347,475,19,11,93,127,19,42,,,,,,,-1
22.10.2023 13:45,Lyon,Clermont,1,2,1.3,0.87,63,37,26,12,7,5,11,1,8,6,13,17,10,3,1,1,22,10,3,6,16,12,0,0,4,5,595,347,496,263,23,27,140,87,104,32,,,,,,,-1
22.10.2023 10:05,Mónaco,Metz,2,1,1.62,0.97,76,24,27,8,13,4,9,3,5,1,12,12,10,2,2,1,17,21,3,11,12,11,0,0,1,3,729,231,642,148,21,19,177,57,75,26,,,,,,,1
