Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
21.10.2023 14:00,Celta de Vigo,Atlético de Madrid,0,3,0.77,1.91,36,64,16,12,3,7,9,1,4,4,16,10,7,5,0,6,10,13,4,3,10,10,1,0,3,2,,,,,,,83,137,49,52,,,,,,,-3
21.10.2023 11:30,Sevilla,Real Madrid,1,1,1.2,1.9,49,51,17,14,7,5,8,5,2,4,8,12,4,6,1,1,10,19,4,6,13,6,0,0,5,2,,,,,,,90,80,57,27,,,,,,,0
21.10.2023 09:15,Getafe,Real Betis,1,1,1.59,0.98,45,55,14,13,4,3,4,6,6,4,12,19,4,8,2,1,23,22,2,3,17,11,0,0,5,2,,,,,,,110,113,36,50,,,,,,,0
21.10.2023 07:00,Real Sociedad,Mallorca,1,0,1.3,1.67,56,44,14,18,6,7,6,7,2,4,19,16,2,5,1,4,24,21,7,5,14,16,0,0,3,3,,,,,,,103,98,49,36,,,,,,,1
20.10.2023 14:00,Osasuna,Granada,2,0,2.24,0.66,57,43,12,13,6,3,3,5,3,5,14,22,1,7,3,1,32,17,3,4,19,13,0,1,3,4,,,,,,,139,75,51,36,,,,,,,2
08.10.2023 14:00,Granada,Barcelona,2,2,0.71,3.35,19,81,7,22,2,10,4,8,1,4,10,14,1,11,2,4,13,19,8,0,12,7,0,0,5,1,,,,,,,55,151,23,78,,,,,,,0
08.10.2023 11:30,Alavés,Real Betis,1,1,1.32,1.07,39,61,15,6,5,2,8,3,2,1,11,11,5,3,1,1,24,17,1,4,13,9,0,1,3,3,,,,,,,86,106,50,51,,,,,,,0
08.10.2023 11:30,Celta de Vigo,Getafe,2,2,2.71,0.74,74,26,26,3,11,2,6,1,9,0,20,18,13,1,3,2,22,13,0,9,14,20,0,1,1,8,,,,,,,119,64,77,21,,,,,,,0
08.10.2023 09:15,Atlético de Madrid,Real Sociedad,2,1,2.45,1.26,37,63,14,13,5,4,6,6,3,3,14,9,1,4,0,2,22,16,3,3,9,12,0,0,3,3,,,,,,,69,149,21,46,,,,,,,1
08.10.2023 07:00,Villarreal,Las Palmas,1,2,1.13,1.11,49,51,9,8,4,5,4,3,1,0,13,18,7,2,4,5,16,12,3,3,17,7,0,0,4,4,,,,,,,81,119,45,34,,,,,,,-1
07.10.2023 14:00,Sevilla,Rayo Vallecano,2,2,0.9,0.94,64,36,22,7,6,4,11,2,5,1,20,16,12,2,2,1,31,21,2,4,16,19,0,0,5,2,,,,,,,119,78,75,26,,,,,,,0
07.10.2023 11:30,Mallorca,Valencia,1,1,0.63,0.54,49,51,9,11,5,3,2,3,2,5,11,19,3,6,4,0,26,24,2,4,17,11,0,0,2,1,,,,,,,94,144,42,47,,,,,,,0
07.10.2023 09:15,Real Madrid,Osasuna,4,0,3.54,0.32,67,33,19,7,9,1,7,3,3,3,7,12,5,4,2,1,19,14,1,5,9,6,0,0,2,2,,,,,,,121,67,55,32,,,,,,,4
07.10.2023 07:00,Cádiz,Girona,0,1,0.14,1.23,26,74,8,20,2,5,5,8,1,7,16,12,5,5,0,3,14,10,4,2,12,13,1,0,1,3,,,,,,,70,126,43,89,,,,,,,-1
06.10.2023 14:00,Athletic Club,Almería,3,0,2.18,0.09,60,40,23,4,9,1,13,1,1,2,11,11,6,2,0,2,20,22,1,6,11,7,0,0,2,0,,,,,,,136,81,61,20,,,,,,,3
02.10.2023 14:00,Las Palmas,Celta de Vigo,2,1,1.79,1.49,74,26,16,11,5,3,4,5,7,3,14,13,4,5,2,2,32,13,2,3,13,14,0,0,2,1,,,,,,,145,80,66,24,,,,,,,1
01.10.2023 14:00,Atlético de Madrid,Cádiz,3,2,2.64,0.75,70,30,18,8,9,4,7,3,2,1,9,7,5,3,2,0,16,14,2,6,5,10,0,0,1,3,,,,,,,149,93,67,38,,,,,,,1
01.10.2023 14:00,Real Betis,Valencia,3,0,1.8,0.69,55,45,15,9,7,2,4,7,4,0,13,15,5,3,5,2,19,22,2,4,11,10,0,0,2,2,,,,,,,97,97,59,32,,,,,,,3
01.10.2023 09:15,Alavés,Osasuna,0,2,1.44,1.14,46,54,17,10,3,3,6,5,8,2,15,19,4,2,5,1,24,19,1,3,13,13,1,0,2,3,,,,,,,101,103,51,35,,,,,,,-2
01.10.2023 07:00,Almería,Granada,3,3,2.91,2.89,49,51,17,19,5,4,9,10,3,5,18,17,1,5,0,4,18,18,1,2,18,14,0,0,2,1,,,,,,,97,88,43,42,,,,,,,0
