Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
30.10.2023 15:15,Boavista,Sporting CP,0,2,0.55,1.9,47,53,7,14,2,6,3,5,2,3,13,18,4,8,1,1,16,18,4,2,16,13,0,0,3,2,,,,,,,99,91,37,36,,,,,,,-2
29.10.2023 15:30,Vizela,Oporto,0,2,0.66,1.38,46,54,8,13,1,4,6,6,1,3,17,18,4,4,2,0,13,15,2,1,17,19,0,0,3,4,,,,,,,104,91,38,55,,,,,,,-2
29.10.2023 13:00,Estrela,Famalicao,1,0,1.73,0.65,59,41,12,9,4,1,5,3,3,5,17,21,3,2,3,2,25,18,1,3,18,13,0,1,3,3,,,,,,,110,94,62,32,,,,,,,1
29.10.2023 10:30,Rio Ave,Farense,3,4,1.81,1.01,51,49,11,13,4,7,1,3,6,3,10,16,5,6,1,1,17,25,3,1,19,12,0,0,3,3,,,,,,,104,84,35,24,,,,,,,-1
28.10.2023 14:30,Gil Vicente,SC Braga,3,3,2.3,1.6,43,57,13,18,6,7,3,8,4,3,21,17,4,9,4,0,25,28,4,3,14,21,0,1,3,2,,,,,,,83,118,35,60,,,,,,,0
28.10.2023 12:00,Benfica,Casa Pia,1,1,1.13,1.35,68,32,13,6,7,3,3,2,3,1,17,14,10,2,3,0,24,20,2,6,12,20,0,0,1,2,,,,,,,150,52,107,25,,,,,,,0
28.10.2023 12:00,V. Guimaraes,Chaves,5,0,1.65,0.1,58,42,13,7,6,3,5,2,2,2,8,16,4,3,0,2,22,17,3,1,16,6,0,1,0,3,,,,,,,150,89,55,13,,,,,,,5
28.10.2023 09:30,Portimonense,Estoril,1,0,0.91,0.8,40,60,14,14,8,4,6,9,0,1,8,20,6,4,6,0,16,28,4,7,14,8,0,0,6,1,,,,,,,82,112,45,61,,,,,,,1
27.10.2023 14:15,Arouca,Moreirense,0,1,1.4,0.69,60,40,13,12,3,5,6,4,4,3,16,11,7,5,0,2,26,18,4,3,11,14,0,1,2,2,,,,,,,140,81,71,26,,,,,,,-1
08.10.2023 14:30,Sporting CP,Arouca,2,1,1.51,0.53,57,43,12,11,7,5,5,2,0,4,18,11,5,2,4,0,29,15,4,5,7,18,1,1,4,7,,,,,,,131,70,72,34,,,,,,,1
08.10.2023 12:00,Oporto,Portimonense,1,0,1.24,0.59,66,34,18,5,7,2,6,2,5,1,20,16,10,5,4,1,25,28,2,6,12,20,1,0,4,6,,,,,,,143,63,75,27,,,,,,,1
08.10.2023 09:30,Casa Pia,Estrela,0,1,0.16,1.02,58,42,7,11,2,6,5,2,0,3,10,19,3,6,3,2,25,18,5,2,16,8,0,0,1,1,,,,,,,88,99,34,42,,,,,,,-1
08.10.2023 09:30,Famalicao,V. Guimaraes,1,3,2.19,1.11,61,39,13,12,6,4,5,6,2,2,17,21,11,3,6,0,18,15,1,5,15,20,0,0,4,3,,,,,,,103,95,30,40,,,,,,,-2
07.10.2023 14:30,Estoril,Benfica,0,1,0.55,2.97,34,66,16,21,4,5,8,11,4,5,10,19,4,7,4,1,17,28,4,4,15,8,0,0,3,2,,,,,,,82,143,32,91,,,,,,,-1
